Time;Electrical energy demand in kW;Heating energy  demand in kW;DHW demand in kW
11:43;70,571;203,4729212;27,45440557
11:44;70,571;175,8718328;29,46829977
11:45;71,6114255;192,5565144;27,1171848
11:46;72,54202762;196,9952045;25,77926218
11:47;73,72306452;202,6283926;24,08129059
11:48;74,73126209;207,4371895;22,63180934
11:49;75,50783981;211,1412299;21,51532695
11:50;76,74690768;217,0512082;19,73392447
11:51;77,45770629;220,4415021;18,71201241
11:52;78,30409135;224,4785024;17,4951683
11:53;79,79575075;231,5932657;15,35061609
11:54;80,71286844;235,9676391;14,03207999
11:55;81,69200389;240,6378186;12,62438121
11:56;82,27136305;243,4011862;11,79143908
11:57;83,30076783;248,3111351;10,31146832
11:58;85,00364964;256,4333652;7,863242576
11:59;85,71654784;259,8336736;6,838311943
12:00;86,76338654;254,2598733;7,047694546
12:01;87,93941788;249,3144455;7,069364121
12:02;89,09057503;244,4736182;7,090575364
12:03;90,39341466;238,9949382;7,114581511
12:04;91,631061;233,790408;7,137386405
12:05;92,48249462;230,2099732;7,153074937
12:06;93,71179626;225,040534;7,175726072
12:07;95,20570813;218,7583601;7,203252919
12:08;96,44170726;213,5607567;7,226027462
12:09;97,61005515;208,6476392;7,247555462
12:10;98,29963085;205,7478467;7,260261596
12:11;99,50418361;200,6824811;7,282456708
12:12;101,0597267;194,1411367;7,311119173
12:13;102,7284629;187,1237942;7,341867338
12:14;104,1098944;181,3146209;7,36732162
12:15;104,21279;183,4311203;7,444902422
12:16;104,8150264;183,4203577;7,530869353
12:17;105,4913375;183,4082714;7,627410146
12:18;106,0135203;183,3989394;7,701949727
12:19;106,5434478;183,3894691;7,77759483
12:20;107,0981258;183,3795564;7,856772976
12:21;107,6885371;183,3690052;7,941051916
12:22;108,3788485;183,3566686;8,039591208
12:23;109,045589;183,3447533;8,13476584
12:24;109,8595994;183,3302061;8,250962691
12:25;110,0891029;183,3261046;8,283723426
12:26;110,653379;183,3160204;8,364271656
12:27;111,5046338;183,3008076;8,485785006
12:28;111,7773388;183,2959341;8,524712589
12:29;112,3175205;183,2862805;8,601821443
12:30;114,3276681;182,716613;8,095600577
12:31;116,222486;182,0929293;7,489584152
12:32;117,749436;181,5903301;7,001222292
12:33;119,8605621;180,8954481;6,326024397
12:34;121,672211;180,2991396;5,746607768
12:35;122,9629704;179,8742831;5,333786347
12:36;125,0955757;179,1723311;4,651718775
12:37;127,4197659;178,4073185;3,908376949
12:38;128,946825;177,9046834;3,419980179
12:39;130,45635;177,4078198;2,93719136
12:40;132,4790237;176,742052;2,290283004
12:41;134,0021376;176,2407156;1,803148071
12:42;135,0222256;175,9049512;1,476895032
12:43;138,5407695;174,7468143;0,351565056
12:44;140,3543504;174,1498699;0
12:45;140,6478598;176,9861711;0,012283606
12:46;141,6649154;179,6110754;0,024679289
12:47;142,6696878;182,2042781;0,036925266
12:48;143,6906981;184,8393891;0,049369147
12:49;144,5147585;186,966195;0,059412642
12:50;145,8208249;190,337003;0,075330733
12:51;146,7910966;192,8411636;0,087156223
12:52;147,8384914;195,5443698;0,099921673
12:53;148,3232506;196,7954779;0,105829827
12:54;149,1549958;198,9421172;0,115966981
12:55;150,9136317;203,4809557;0,137400906
12:56;152,025317;206,3500884;0,150949917
12:57;152,7372221;208,1874343;0,159626483
12:58;153,0313328;208,9465004;0,163211049
12:59;154,3893793;212,4514632;0,179762664
13:00;153,4017142;212,4137418;0,281423765
13:01;152,1678535;211,7016937;0,378322031
13:02;150,9840946;211,0185587;0,471285667
13:03;150,0100856;210,4564683;0,547777104
13:04;148,5410936;209,6087284;0,663140833
13:05;147,7508131;209,1526657;0,725203598
13:06;146,1953056;208,2549985;0,847361615
13:07;145,0847592;207,6141138;0,93457569
13:08;143,6657488;206,7952177;1,046014232
13:09;142,7221417;206,2506719;1,120118129
13:10;142,0618917;205,8696484;1,171969268
13:11;140,3236144;204,8665068;1,308480662
13:12;139,0908276;204,1550783;1,40529459
13:13;138,6615768;203,9073622;1,439004762
13:14;136,4684411;202,6417264;1,611237368
13:15;133,3991946;203,1073453;1,747311511
13:16;129,8149995;203,5150972;1,912596793
13:17;126,3148259;203,9132905;2,074007425
13:18;123,7310709;204,2072285;2,193157377
13:19;120,4572452;204,5796716;2,344129963
13:20;117,6247173;204,901911;2,47475209
13:21;112,9914682;205,4290073;2,688414532
13:22;109,6356583;205,8107773;2,843167825
13:23;106,5476592;206,16208;2,985571016
13:24;104,0129;206,450444;3,102461524
13:25;99,82551631;206,926817;3,29556287
13:26;96,92847532;207,2563956;3,429160018
13:27;93,04863101;207,6977818;3,608079176
13:28;88,67340629;208,1955243;3,809842818
13:29;87,92429993;208,2807455;3,844387884
13:30;86,88564795;209,1738315;3,902846889
13:31;86,7054743;209,8877464;3,920606263
13:32;86,50316482;210,6893716;3,940547524
13:33;86,26333008;211,6396858;3,964187578
13:34;86,1069305;212,2593989;3,979603588
13:35;85,93899114;212,924837;3,996157051
13:36;85,65772604;214,0393136;4,023880817
13:37;85,46324457;214,8099214;4,043050485
13:38;85,25858575;215,6208555;4,063223316
13:39;85,00840287;216,6121729;4,087883367
13:40;84,95877839;216,8088035;4,092774757
13:41;84,64455958;218,053855;4,123746708
13:42;84,51479819;218,5680177;4,136537041
13:43;84,23004213;219,6963269;4,164604905
13:44;84,14280681;220,0419856;4,173203525
13:45;83,47441309;217,9679209;3,974518744
13:46;82,89967263;215,7927238;3,78172646
13:47;82,20780949;213,1742572;3,549646273
13:48;81,7083213;211,2838643;3,382096787
13:49;81,02754004;208,7073389;3,153733932
13:50;80,38935008;206,292007;2,939658003
13:51;80,00618084;204,8418418;2,811126817
13:52;79,19352225;201,7662055;2,538526722
13:53;78,52130246;199,2220823;2,313035746
13:54;77,94213689;197,0301377;2,118759094
13:55;77,69198477;196,083397;2,034847484
13:56;77,1627701;194,0804995;1,857326478
13:57;76,02826689;189,7867908;1,47676607
13:58;75,27191607;186,9242603;1,223053988
13:59;74,84825786;185,3208581;1,080941087
14:00;74,13722115;218,7771035;1,092875996
14:01;73,25371516;249,4886294;1,032463095
14:02;72,38342624;279,7407173;0,972953959
14:03;71,63516189;305,7511127;0,921788691
14:04;70,52577296;344,3145489;0,845930231
14:05;69,51768473;379,3566743;0,776998571
14:06;68,56836739;412,3558669;0,712085582
14:07;68,06763935;429,7616598;0,6778465
14:08;66,77836653;474,5780347;0,589687832
14:09;65,90637627;504,8892629;0,53006236
14:10;64,69763944;546,9061287;0,44741063
14:11;64,36016356;558,637118;0,424334502
14:12;63,88930349;575,0046709;0,392137751
14:13;62,69584992;616,490276;0,310531068
14:14;61,81231673;647,2027475;0,250116307
14:15;61,96210917;657,8751006;0,217477949
14:16;62,3272149;659,67376;0,203313841
14:17;62,71454933;661,581927;0,18828738
14:18;63,12181078;663,5882626;0,17248786
14:19;63,62054367;666,0452238;0,153139748
14:20;64,05300782;668,1757182;0,136362501
14:21;64,39955025;669,8829272;0,122918547
14:22;64,71155389;671,4199841;0,11081451
14:23;65,08316691;673,250701;0,096397954
14:24;65,37860238;674,7061364;0,084936671
14:25;66,12906879;678,4032393;0,055822673
14:26;66,24554932;678,9770698;0,051303864
14:27;67,01987176;682,7916972;0,021264382
14:28;66,95883982;682,4910291;0,023632088
14:29;67,58779184;685,5895027;0
14:30;68,75461705;662,6879179;0,002568435
14:31;70,03857331;638,0131972;0,005347561
14:32;71,32082159;613,3713002;0,00812299
14:33;72,30607316;594,4370049;0,01025557
14:34;73,82087307;565,3259941;0,013534357
14:35;74,50069341;552,2613927;0,01500583
14:36;75,58526452;531,4184015;0,017353386
14:37;77,56631479;493,3471188;0,021641374
14:38;78,84446535;468,7839706;0,024407934
14:39;79,68810343;452,5711644;0,02623399
14:40;80,19512596;442,827344;0,027331441
14:41;82,53325999;397,8937232;0,032392338
14:42;83,72938957;374,9068319;0,034981363
14:43;84,50039822;360,0897984;0,036650213
14:44;85,514983;340,5917853;0,038846284
14:45;85,77754345;345,8924315;0,036512423
14:46;85,98172385;352,9976103;0,033860729
14:47;86,20103856;360,6294409;0,031012486
14:48;86,38858799;367,155886;0,028576779
14:49;86,5866756;374,0490448;0,026004213
14:50;86,82686348;382,4072309;0,02288489
14:51;86,91968102;385,6371453;0,021679467
14:52;87,14981162;393,6453531;0,018690758
14:53;87,32327774;399,6817201;0,016437951
14:54;87,4945007;405,6400282;0,014214277
14:55;87,74180269;414,2457749;0,011002562
14:56;88,08302241;426,1197212;0,006571138
14:57;88,10091957;426,7425162;0,006338707
14:58;88,52585094;441,5295053;0,000820118
14:59;88,47828011;439,8741099;0,001437921
15:00;86,9926373;434,4465803;0,086117468
15:01;85,42739056;425,3470525;0,170556354
15:02;83,70849479;415,3542894;0,263283998
15:03;81,94327937;405,0922481;0,358510404
15:04;80,74526365;398,1276098;0,423138624
15:05;79,19770604;389,1309174;0,50662325
15:06;77,84767148;381,2825209;0,579452288
15:07;76,17807882;371,5763804;0,669520224
15:08;73,79981212;357,7503788;0,797818327
15:09;71,9169702;346,8045184;0,899390219
15:10;70,71660915;339,8262456;0,964144961
15:11;69,33626383;331,8016382;1,038609144
15:12;67,34846298;320,2456013;1,145843156
15:13;67,18665283;319,3049215;1,154572175
15:14;63,62746011;298,6136323;1,346576578
15:15;63,34306491;301,4545196;1,210685629
15:16;62,24311091;299,1055336;1,133887863
15:17;60,96047586;296,3664265;1,044335478
15:18;59,74491139;293,7705507;0,959465897
15:19;58,48452408;291,0789543;0,871466827
15:20;57,02297619;287,9577733;0,769422913
15:21;56,09843557;285,9833881;0,704872347
15:22;54,88076036;283,3830047;0,619855396
15:23;53,28124071;279,9671807;0,508178422
15:24;53,07965387;279,5366857;0,494103817
15:25;51,14171456;275,398156;0,358798697
15:26;50,7280436;274,5147488;0,329916575
15:27;48,77970705;270,3540154;0,193885529
15:28;47,23637685;267,0581857;0,086131651
15:29;47,38967416;267,3855569;0,096834726
15:30;48,05175983;285,4538139;4,544128306
15:31;49,48916836;304,4323678;8,848567579
15:32;51,12376236;326,0144228;13,7434951
15:33;52,61155441;345,6582059;18,19881198
15:34;53,72517346;360,3616661;21,53363675
15:35;55,90819165;389,1847371;28,07086609
15:36;57,53373293;410,6472662;32,93868447
15:37;58,17541034;419,1195335;34,86024079
15:38;59,48392316;436,396237;38,77869114
15:39;62,29443006;473,5042372;47,19498751
15:40;62,94406187;482,0815289;49,14036394
15:41;65,03122413;509,6389842;55,39054473
15:42;66,89204728;534,2080134;60,96293424
15:43;68,34974048;553,454392;65,32811762
15:44;70,11258978;576,7298418;70,60711629
15:45;67,79418024;544,2717131;65,67064433
15:46;66,4118034;524,0164468;63,70646382
15:47;65,00861945;503,4563046;61,71271908
15:48;63,66915939;483,8298762;59,80951783
15:49;62,3488677;464,4843122;57,93355237
15:50;61,62428989;453,8674414;56,90402008
15:51;59,59018964;424,0628029;54,01382405
15:52;58,52568722;408,4651892;52,5013024
15:53;57,27257983;390,1040426;50,72079722
15:54;55,74638858;367,7415368;48,55227485
15:55;54,74329842;353,0437659;47,12701217
15:56;52,88411597;325,8021091;44,48535193
15:57;52,7611229;323,999954;44,31059452
15:58;50,56500057;291,8212882;41,19018586
15:59;49,36848548;274,2893599;39,49009111
16:00;52,557014;275,7340448;37,14792922
16:01;55,40261872;274,5843056;34,68742399
16:02;58,98558122;273,136644;31,58934859
16:03;62,06195662;271,893664;28,92930318
16:04;64,79324234;270,7901142;26,567646
16:05;66,86620222;269,9525547;24,77522255
16:06;70,60174631;268,4432439;21,54521463
16:07;73,52848076;267,2607249;19,01455906
16:08;75,40989812;266,5005563;17,38775642
16:09;79,24619596;264,950537;14,07062989
16:10;83,59117778;263,1949888;10,31366026
16:11;86,61899225;261,9716294;7,695603967
16:12;87,1054291;261,7750893;7,274997269
16:13;91,22193115;260,1118561;3,715586936
16:14;95,93764172;258,2065185;0
16:15;95,18074837;272,3244612;0,782095285
16:16;95,80670802;286,83187;0,764030072
16:17;96,31332863;298,5734451;0,749408986
16:18;97,04103482;315,438959;0,728407364
16:19;97,69614402;330,6219455;0,709500894
16:20;98,2706398;343,9366136;0,692920929
16:21;98,73688198;354,7423676;0,679465166
16:22;99,39458555;369,9854818;0,660483823
16:23;99,88371202;381,3216081;0,646367618
16:24;100,4604419;394,6880547;0,629723177
16:25;101,3766263;415,9217901;0,603282069
16:26;101,8630139;427,1944386;0,58924491
16:27;102,4329041;440,4023677;0,572797861
16:28;103,415979;463,1863745;0,544426292
16:29;103,8464844;473,1638842;0,532001892
16:30;104,0078474;462,1541237;0,724785927
16:31;104,4280915;456,5454105;0,918115034
16:32;104,8110769;451,4339656;1,094303588
16:33;105,1377594;447,0739555;1,244590621
16:34;105,6008582;440,8932912;1,457634553
16:35;106,0904185;434,3594617;1,682851883
16:36;106,3796351;430,499485;1,815903053
16:37;106,722891;425,9182816;1,97381449
16:38;107,2225508;419,2496617;2,203677971
16:39;107,5555104;414,8058758;2,356852707
16:40;108,1222632;407,2418117;2,61758163
16:41;108,5380669;401,6923629;2,808867927
16:42;108,7292004;399,1414332;2,896797003
16:43;109,4716354;389,2326582;3,238346758
16:44;109,5233978;388,5418213;3,262159507
16:45;112,1327508;371,5164959;3,256248122
16:46;114,6023364;355,9814303;3,211460433
16:47;117,2719775;339,1879046;3,163044595
16:48;120,4975542;318,8972348;3,104546469
16:49;122,8031836;304,3935452;3,062732243
16:50;124,7698431;292,022164;3,027065475
16:51;127,5241786;274,6958635;2,977113644
16:52;130,1039461;258,4676926;2,930327728
16:53;133,9582564;234,2219393;2,860427072
16:54;135,6468269;223,5998926;2,829803646
16:55;138,416737;206,1756193;2,779569359
16:56;141,7448577;185,2398907;2,719211525
16:57;142,9394338;177,7253434;2,697547039
16:58;145,0268368;164,5944193;2,659690504
16:59;149,9093045;133,8809842;2,571143482
17:00;151,6205097;170,5671946;3,070120805
17:01;154,5958322;199,3622902;3,546852544
17:02;157,781061;230,1888529;4,057217261
17:03;161,5025173;266,205012;4,653500961
17:04;164,1244548;291,5800565;5,073610318
17:05;166,9401577;318,8303571;5,524766423
17:06;170,283676;351,1888419;6,06049365
17:07;173,9059137;386,2447659;6,640879692
17:08;176,783437;414,0933635;7,101941206
17:09;180,7434762;452,4185218;7,736452707
17:10;181,3348538;458,1418593;7,83120831
17:11;184,9915578;493,5313471;8,417116838
17:12;189,7454774;539,5396598;9,178830678
17:13;191,7986904;559,4106022;9,507814094
17:14;194,3745172;584,3393888;9,920535204
17:15;194,3350262;581,9223209;11,85353472
17:16;193,427436;570,9911414;13,75481967
17:17;192,5122309;559,9682474;15,67205673
17:18;191,5498874;548,3776088;17,6880429
17:19;190,8064214;539,4231712;19,24550863
17:20;189,6034738;524,9346536;21,7655295
17:21;188,6475387;513,4212002;23,76809066
17:22;187,6794253;501,7610682;25,79616398
17:23;187,0364178;494,0165701;27,14318218
17:24;186,363817;485,9156447;28,55219458
17:25;185,0177638;469,7035383;31,37200318
17:26;184,3767947;461,9835913;32,71475115
17:27;183,3518819;449,6393571;34,86181193
17:28;182,347554;437,543052;36,96574982
17:29;182,2442686;436,2990638;37,18211953
17:30;178,2057306;419,1634939;36,47610997
17:31;175,0124394;409,6436068;34,74557397
17:32;171,7442169;399,9003334;32,97443055
17:33;168,3169242;389,6828375;31,1170824
17:34;165,0359394;379,9015168;29,33902271
17:35;161,7709588;370,1679081;27,56963615
17:36;158,7550597;361,1768648;25,93523398
17:37;153,9969906;346,9920385;23,35669998
17:38;151,7302024;340,2342558;22,12826247
17:39;148,5071259;330,6255723;20,38158497
17:40;143,9871525;317,1505602;17,9320818
17:41;142,6735318;313,2343747;17,2201931
17:42;136,0079784;293,3629281;13,60793872
17:43;136,2407438;294,0568516;13,73408094
17:44;131,8196168;280,8765219;11,33814548
17:45;129,5516482;266,5360186;13,74744749
17:46;128,3929895;254,9457141;17,02525123
17:47;127,2860573;243,8728395;20,15672288
17:48;126,1329405;232,3379717;23,41884881
17:49;125,2487513;223,4932427;25,92018823
17:50;123,6964467;207,9652151;30,31160236
17:51;123,0768813;201,7675736;32,06433049
17:52;121,8208187;189,2029164;35,61768669
17:53;121,0851759;181,8441281;37,69879369
17:54;119,1819002;162,805264;43,08309226
17:55;118,8359508;159,34466;44,06177067
17:56;117,9894298;150,8767337;46,45654818
17:57;116,5086225;136,0639091;50,64569886
17:58;114,4612889;115,5840031;56,43753224
17:59;114,589649;116,8680167;56,07440593
18:00;116,2694109;125,3503811;55,12802039
18:01;118,5204213;139,1780167;52,73438394
18:02;120,8068613;153,2232907;50,30307313
18:03;122,8287073;165,643202;48,15312116
18:04;125,3231545;180,966235;45,50062356
18:05;126,8383559;190,2739005;43,88941769
18:06;128,866905;202,7349877;41,73233796
18:07;130,9306751;215,412433;39,53780551
18:08;134,0406841;234,516774;36,23074359
18:09;136,9966554;252,6748832;33,08747937
18:10;138,5460285;262,1924606;31,43993668
18:11;140,6237646;274,9556966;29,23055338
18:12;143,1549669;290,5045108;26,53897186
18:13;144,6596357;299,7474763;24,93896593
18:14;146,358749;310,1848868;23,13219526
18:15;145,8315222;317,33345;28,65788266
18:16;144,5099086;319,6506579;35,05144816
18:17;143,1419851;322,0490618;41,66904675
18:18;142,0804432;323,9102815;46,80446443
18:19;140,778129;326,1936516;53,10466559
18:20;139,7120584;328,0628115;58,26199154
18:21;138,2281104;330,6646432;65,4408817
18:22;136,8887686;333,0129344;71,92021114
18:23;135,260362;335,8680479;79,79794848
18:24;133,9943148;338,0878302;85,92270039
18:25;132,4663896;340,7667679;93,31433902
18:26;130,9316086;343,4577259;100,7391438
18:27;129,5614825;345,8599917;107,3673982
18:28;129,6979164;345,6207799;106,7073726
18:29;127,5775021;349,3385388;116,9652934
18:30;125,812577;354,9952867;109,295895
18:31;123,7113059;361,6451995;100,7016674
18:32;122,0278537;366,9728368;93,81632493
18:33;120,2214856;372,6894671;86,42825497
18:34;118,3394925;378,645429;78,73087714
18:35;116,6244973;384,0728906;71,71652344
18:36;114,7220577;390,0935594;63,93551964
18:37;111,9052716;399,0078693;52,41482609
18:38;110,0910452;404,749369;44,99461524
18:39;108,1448716;410,9084434;37,03473848
18:40;107,1964116;413,9100437;33,15552434
18:41;105,6871031;418,686567;26,98243169
18:42;104,0180179;423,968737;20,15585032
18:43;101,5970612;431,6303617;10,25410456
18:44;98,65006862;440,9567374;0
18:45;98,59219237;432,1335841;0,250538368
18:46;98,09064895;424,808057;0,461858715
18:47;97,6425882;418,2636962;0,650644669
18:48;97,11527544;410,561783;0,872822669
18:49;96,65063856;403,7753118;1,06859281
18:50;95,99588165;394,2119533;1,344468144
18:51;95,50557618;387,0505675;1,55105349
18:52;94,94876691;378,9178292;1,785659555
18:53;94,63221429;374,2942719;1,919035862
18:54;93,9729634;364,6652747;2,196804684
18:55;93,83062292;362,5862541;2,256778436
18:56;92,8180709;347,796952;2,683407185
18:57;92,47114579;342,729775;2,829580642
18:58;92,26060212;339,654581;2,918291127
18:59;91,41511573;327,305434;3,274528433
19:00;91,19245612;323,1864285;4,651356784
19:01;90,7614603;315,9562332;6,216963824
19:02;90,41211497;310,0957706;7,485972629
19:03;89,98062651;302,8573109;9,053369201
19:04;89,64088082;297,1578875;10,28750701
19:05;89,2774105;291,0604702;11,60782534
19:06;88,86274225;284,1041789;13,11412195
19:07;88,43246829;276,8860932;14,67710679
19:08;87,92062042;268,2995598;16,53641162
19:09;87,77257659;265,8160419;17,07418591
19:10;87,104474;254,6082484;19,50109135
19:11;86,90212232;251,213686;20,23614075
19:12;86,20118812;239,4551239;22,78230815
19:13;85,96055019;235,4182883;23,65643366
19:14;85,60972447;229,5329913;24,93082004
19:15;89,16102571;231,5280889;29,27215255
19:16;92,81243777;233,9723102;33,61822349
19:17;96,57660765;236,4920105;38,09850374
19:18;101,0889657;239,512541;43,46931043
19:19;104,1403031;241,5550778;47,10114616
19:20;106,9655281;243,4462572;50,46385296
19:21;112,5873088;247,2094248;57,15514316
19:22;115,0867637;248,8825367;60,13010414
19:23;120,2679291;252,3507606;66,29695459
19:24;121,8519346;253,4110791;68,18230751
19:25;127,47598;257,1757628;74,87629332
19:26;128,0562727;257,5642053;75,56698316
19:27;132,3520395;260,4397516;80,67999336
19:28;138,8712511;264,8036512;88,43944518
19:29;142,2343788;267,0548976;92,44238745
19:30;138,8489761;258,7305883;86,76011401
19:31;136,6886437;251,5744097;82,63093816
19:32;134,5049631;244,3408893;78,45713547
19:33;132,1092336;236,4049493;73,87803072
19:34;129,7146;228,4726392;69,30102048
19:35;127,4074991;220,8302844;64,89131687
19:36;125,1770716;213,4419132;60,62816398
19:37;123,2005676;206,8946726;56,85035055
19:38;121,5043063;201,2757462;53,60818231
19:39;120,1147131;196,6726687;50,95216751
19:40;117,5504379;188,1784149;46,05091096
19:41;115,9990309;183,0393235;43,0856116
19:42;112,8510765;172,6116115;37,06873323
19:43;109,0550073;160,0369958;29,81307321
19:44;108,7567826;159,0491155;29,2430579
19:45;112,4666328;187,4790616;28,74288178
19:46;116,2197287;213,8098293;29,37997311
19:47;120,4808504;243,7047774;30,10330229
19:48;124,7873126;273,9178234;30,83432806
19:49;128,5197603;300,1037292;31,46791436
19:50;134,0078603;338,6068451;32,39952417
19:51;136,7797275;358,0535622;32,87005109
19:52;143,0403321;401,9763745;33,93279425
19:53;145,1797478;416,9859722;34,29596196
19:54;148,8495483;442,7323606;34,91891383
19:55;155,3906675;488,6231926;36,0292746
19:56;160,8630266;527,0158751;36,9582124
19:57;164,956802;555,7367642;37,65313439
19:58;168,147416;578,1213021;38,19474394
19:59;173,1478488;613,2030696;39,04357184
20:00;170,652195;597,0035586;36,1714741
20:01;170,1312091;594,6633209;33,6242855
20:02;169,71007;592,771589;31,56526492
20:03;169,1438146;590,2280032;28,79674582
20:04;168,7327408;588,3814841;26,78693624
20:05;168,185412;585,9229153;24,11095246
20:06;167,568666;583,1525287;21,0955763
20:07;167,0808544;580,9613077;18,71058218
20:08;166,7818222;579,618073;17,24856321
20:09;166,0473062;576,3186705;13,65738942
20:10;165,4413608;573,5967996;10,69481927
20:11;164,9598689;571,4339663;8,34072331
20:12;164,3581943;568,7312796;5,399033859
20:13;164,4146984;568,9850926;5,675291955
20:14;163,3960662;564,4094571;0,695025896
20:15;160,9931984;546,814221;2,217834954
20:16;158,3233287;528,0220009;2,430595649
20:17;155,8878855;510,8798226;2,624674995
20:18;153,3742732;493,1874402;2,82498361
20:19;151,1618531;477,615038;3,001290354
20:20;148,1179334;456,19002;3,243858912
20:21;146,0884533;441,9052645;3,40558725
20:22;143,2729589;422,0880464;3,62995271
20:23;140,5207029;402,7159401;3,849278729
20:24;136,5330753;374,6485129;4,16705094
20:25;135,9129585;370,2837414;4,216467763
20:26;131,9485586;342,3798046;4,532388978
20:27;130,1880645;329,9883419;4,67268194
20:28;128,3444265;317,01166;4,819600605
20:29;126,4530584;303,6990228;4,970322868
20:30;123,490632;288,1364252;4,764639181
20:31;122,4638441;285,6964906;4,446600368
20:32;121,2400251;282,7883552;4,067532858
20:33;120,1805465;280,2707385;3,739368401
20:34;119,2314129;278,0153324;3,445382366
20:35;117,8097533;274,6370725;3,005035416
20:36;116,6145206;271,7968662;2,63482228
20:37;115,7370193;269,7116782;2,363023709
20:38;114,4024419;266,54035;1,949649742
20:39;113,5529636;264,5217527;1,686531089
20:40;112,1315066;261,1439742;1,246246888
20:41;112,0214007;260,8823318;1,21214251
20:42;109,8114191;255,6307989;0,527619541
20:43;109,8034368;255,6118308;0,525147099
20:44;108,6841555;252,9521061;0,178459247
20:45;109,4390082;245,4598849;0,029047618
20:46;110,6331004;239,9666325;0,055107212
20:47;112,1049185;233,1957416;0,087227832
20:48;113,5044582;226,7573571;0,117771065
20:49;114,425348;222,5209336;0,137868353
20:50;116,0946156;214,841704;0,174298067
20:51;117,3205421;209,2020029;0,201052404
20:52;118,5321716;203,6280726;0,227494728
20:53;120,3579735;195,2287291;0,267340609
20:54;120,7106892;193,6061103;0,275038197
20:55;121,9942827;187,70112;0,303051046
20:56;123,9724829;178,6006897;0,346222833
20:57;125,4298354;171,8963454;0,378027761
20:58;126,0977816;168,8235532;0,392604866
20:59;128,5573076;157,5088519;0,446280995
21:00;127,0553152;162,6321888;0,734940845
21:01;126,447431;163,5325106;1,062870372
21:02;125,7990001;164,492885;1,412673248
21:03;125,3362665;165,178228;1,662299805
21:04;124,7344227;166,0696035;1,986970766
21:05;124,1185479;166,98176;2,319210932
21:06;123,2727181;168,2344969;2,775502726
21:07;122,6240515;169,1952205;3,125432769
21:08;122,4887578;169,3956005;3,198418379
21:09;121,7744434;170,4535534;3,583762825
21:10;120,948906;171,6762357;4,029107664
21:11;120,0716014;172,9755892;4,502378881
21:12;119,4459634;173,9022056;4,839885873
21:13;119,1193764;174,3859053;5,016066688
21:14;118,2151103;175,7251907;5,503882533
21:15;118,2236546;175,1343724;6,579001884
21:16;117,8400166;175,1415265;7,833714222
21:17;117,4096098;175,1495527;9,241386487
21:18;117,0077774;175,1570461;10,5556047
21:19;116,6608233;175,1635161;11,69033989
21:20;116,1271829;175,1734675;13,43564429
21:21;115,719325;175,1810732;14,76956919
21:22;115,3683995;175,1876173;15,91729311
21:23;114,9347988;175,1957031;17,33541126
21:24;114,7083972;175,199925;18,07587191
21:25;114,3810903;175,2060286;19,14634978
21:26;113,9819583;175,2134716;20,45173604
21:27;113,3264016;175,2256965;22,59577527
21:28;113,1050232;175,2298247;23,31980723
21:29;112,5423182;175,2403181;25,16016913
21:30;114,0529841;176,975804;24,68937941
21:31;115,4810874;178,6982782;24,45173585
21:32;116,9165383;180,4296147;24,2128696
21:33;117,9718979;181,7025126;24,03725247
21:34;119,4287444;183,4596547;23,7948259
21:35;120,9930464;185,346402;23,53451818
21:36;122,8141697;187,5429084;23,23147411
21:37;123,8737991;188,8209561;23,05514647
21:38;124,6670346;189,777699;22,92314809
21:39;127,039702;192,6394378;22,52832431
21:40;128,4520909;194,3429585;22,29329571
21:41;129,4449708;195,5404979;22,1280755
21:42;129,9672051;196,170379;22,04117308
21:43;133,165566;200,028009;21,50894977
21:44;133,0924327;199,9398009;21,52111953
21:45;131,5517174;199,7883084;19,95523511
21:46;129,6506671;199,0536534;18,60791397
21:47;127,890586;198,3734755;17,36050114
21:48;125,9469133;197,6223493;15,98297248
21:49;123,7556333;196,775536;14,42995846
21:50;121,605747;195,9447191;12,90628111
21:51;119,788068;195,2422827;11,61804725
21:52;118,4160827;194,7120832;10,64568753
21:53;115,2239701;193,4785012;8,38335873
21:54;113,9241579;192,9761929;7,462149884
21:55;111,2676049;191,9495763;5,579385416
21:56;110,4043896;191,6159894;4,967603464
21:57;107,2926928;190,4134839;2,762267381
21:58;105,8172995;189,8433227;1,716619835
21:59;103,0722183;188,7824946;0
22:00;101,860072;187,268269;0,150258389
22:01;99,86077649;185,2967138;0,152847479
22:02;98,38241896;183,8388685;0,154761954
22:03;96,68664076;182,1666192;0,156957989
22:04;94,35946968;179,8717377;0,159971679
22:05;92,36717215;177,9070833;0,162551707
22:06;91,30958152;176,8641668;0,163921288
22:07;89,04944409;174,6353888;0,166848169
22:08;88,07436586;173,6738397;0,168110896
22:09;86,00663465;171,6347983;0,170788611
22:10;83,09778468;168,7663087;0,174555575
22:11;81,5844406;167,2739623;0,176515358
22:12;80,21006806;165,9186592;0,178295172
22:13;78,74006664;164,4690541;0,180198826
22:14;77,35177073;163,1000208;0,181996671
22:15;77,16131403;163,8637519;0,35630304
22:16;77,81000562;165,5598259;0,548699968
22:17;78,36008714;166,9980732;0,711849911
22:18;79,05691566;168,8200064;0,91852388
22:19;79,58751588;170,2073178;1,075895819
22:20;80,03744301;171,3837006;1,209340738
22:21;80,59133099;172,8319004;1,373619647
22:22;81,59267336;175,4500177;1,670610079
22:23;82,04441906;176,6311555;1,804594376
