Port;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95
root.thermals[2].commandInput;true;false;true;true;false;false;false;true;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;true;false;true;false;false;true;true;false;false;false;true;true;false;false;false;false;false;false;false;false;false;false;false;true;false;true;true;false;true;false;false;true;false;false;false;true;false;false;false;true;false;false;false;false;false;true;false;true;false;false;false;false;false;false;false;true;false;false;false;true;true;false;false;true;false;false;false;false;true;false;false;true;false
root.thermals[2].temperatureOutput;5;5,5;4;2,5;3;3,5;4;2,5;3;3,5;4;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;7;5,5;6;6,5;5;3,5;4;4,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;6;6,5;5;3,5;4;2,5;3;3,5;2;2,5;3;3,5;2;2,5;3;3,5;2;2,5;3;3,5;4;4,5;3;3,5;2;2,5;3;3,5;4;4,5;5;5,5;4;4,5;5;5,5;4;2,5;3;3,5;2;2,5;3;3,5;4;2,5;3;3,5;2;2,5
root.thermals[2].minimumOutput;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9
root.thermals[2].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
root.thermals[2].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[2].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[2].consumptionOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;0;0;0;0;-200;0;-200;0;0;-200;-200;0;0;0;-200;-200;0;0;0;0;0;0;0;0;0;0;0;-200;0;-200;-200;0;-200;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;-200;0;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[2].balanceOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;0;0;0;0;-200;0;-200;0;0;-200;-200;0;0;0;-200;-200;0;0;0;0;0;0;0;0;0;0;0;-200;0;-200;-200;0;-200;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;-200;0;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[3].probabilityInput;1;0;1;1;0,25;0,75;0;1;0,75;0,5;0;1;0,25;1;0;0,25;0,25;0;0,25;0,25;0,25;0,25;0,25;0;0;0,25;0,25;0;0,25;0,5;0,25;0;0,25;0,25;0,5;0,25;0;0;0;0;0,5;0,25;0;0;0,25;0,25;0,5;0,5;0,75;0,75;0,25;1;1;0,25;0,25;0;0;1;0,5;1;1;0,25;0,5;0,5;0,75;0,25;0,25;0,25;0,5;0,25;1;0,25;0,75;0;0;0;0;0,25;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0,25;1;0
root.thermals[3].commandInput;true;false;true;true;false;false;false;true;false;false;false;true;false;false;false;false;false;false;false;false;true;false;false;false;false;false;true;false;false;false;false;true;true;true;false;true;false;false;false;false;false;false;false;false;false;false;false;true;false;true;false;true;true;false;false;false;false;true;false;true;false;false;true;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;true;false;false;false;true;true;false;false;true;false;false;false;false;true;false;false;true;false
root.thermals[3].temperatureOutput;5;5,5;4;2,5;3;3,5;4;2,5;3;3,5;4;2,5;3;3,5;4;4,5;5;5,5;6;6,5;5;5,5;6;6,5;7;7,5;6;6,5;7;7,5;8;6,5;5;3,5;4;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;7;5,5;6;4,5;3;3,5;4;4,5;5;3,5;4;2,5;3;3,5;2;2,5;3;3,5;4;4,5;5;5,5;4;4,5;5;5,5;6;6,5;7;7,5;6;6,5;7;7,5;6;4,5;5;5,5;4;4,5;5;5,5;6;4,5;5;5,5;4;4,5
root.thermals[3].minimumOutput;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9
root.thermals[3].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
root.thermals[3].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[3].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[3].consumptionOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;0;-200;0;0;0;0;0;-200;0;0;0;0;-200;-200;-200;0;-200;0;0;0;0;0;0;0;0;0;0;0;-200;0;-200;0;-200;-200;0;0;0;0;-200;0;-200;0;0;-200;0;0;0;0;0;0;0;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[3].balanceOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;0;-200;0;0;0;0;0;-200;0;0;0;0;-200;-200;-200;0;-200;0;0;0;0;0;0;0;0;0;0;0;-200;0;-200;0;-200;-200;0;0;0;0;-200;0;-200;0;0;-200;0;0;0;0;0;0;0;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[4].probabilityInput;1;0;1;1;0,25;0,75;0;1;0,75;0,5;0;1;0,25;1;0;0,25;0,25;0;0,25;0,25;0,25;0,25;0,25;0;0;0,25;0,25;0;0,25;0,5;0,25;0;0,25;0,25;0,5;0,25;0;0;0;0;0,5;0,25;0;0;0,25;0,25;0,5;0,5;0,75;0,75;0,25;1;1;0,25;0,25;0;0;1;0,5;1;1;0,25;0,5;0,5;0,75;0,25;0,25;0,25;0,5;0,25;1;0,25;0,75;0;0;0;0;0,25;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0,25;1;0
root.thermals[4].commandInput;true;false;true;true;false;false;false;true;false;false;false;true;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;true;true;false;false;false;false;true;true;true;false;false;false;false;true;false;false;false;false;true;false;true;false;false;true;false;false;false;false;false;false;true;false;true;false;false;false;false;true;false;false;true;false;false;true;false;false;false;false;false;false;false;true;false;false;false;true;true;false;false;true;false;false;false;false;true;false;false;true;false
root.thermals[4].temperatureOutput;5;5,5;4;2,5;3;3,5;4;2,5;3;3,5;4;2,5;3;3,5;4;4,5;5;5,5;6;6,5;5;5,5;6;6,5;7;7,5;8;6,5;5;5,5;6;6,5;7;5,5;4;2,5;3;3,5;4;4,5;3;3,5;4;4,5;5;3,5;4;2,5;3;3,5;2;2,5;3;3,5;4;4,5;5;3,5;4;2,5;3;3,5;4;4,5;3;3,5;4;2,5;3;3,5;2;2,5;3;3,5;4;4,5;5;5,5;4;4,5;5;5,5;4;2,5;3;3,5;2;2,5;3;3,5;4;2,5;3;3,5;2;2,5
root.thermals[4].minimumOutput;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9
root.thermals[4].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
root.thermals[4].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[4].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[4].consumptionOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;0;-200;0;0;0;0;0;0;-200;-200;0;0;0;0;-200;-200;-200;0;0;0;0;-200;0;0;0;0;-200;0;-200;0;0;-200;0;0;0;0;0;0;-200;0;-200;0;0;0;0;-200;0;0;-200;0;0;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[4].balanceOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;0;-200;0;0;0;0;0;0;-200;-200;0;0;0;0;-200;-200;-200;0;0;0;0;-200;0;0;0;0;-200;0;-200;0;0;-200;0;0;0;0;0;0;-200;0;-200;0;0;0;0;-200;0;0;-200;0;0;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[5].probabilityInput;1;0;1;1;0,25;0,75;0;1;0,75;0,5;0;1;0,25;1;0;0,25;0,25;0;0,25;0,25;0,25;0,25;0,25;0;0;0,25;0,25;0;0,25;0,5;0,25;0;0,25;0,25;0,5;0,25;0;0;0;0;0,5;0,25;0;0;0,25;0,25;0,5;0,5;0,75;0,75;0,25;1;1;0,25;0,25;0;0;1;0,5;1;1;0,25;0,5;0,5;0,75;0,25;0,25;0,25;0,5;0,25;1;0,25;0,75;0;0;0;0;0,25;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0,25;1;0
root.thermals[5].commandInput;true;false;true;true;false;false;false;true;false;false;false;true;false;false;false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;true;false;false;true;true;false;false;false;false;false;false;false;true;false;false;true;false;true;false;false;true;true;false;false;false;false;true;true;false;false;false;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;true;false;false;false;true;true;false;false;true;false;false;false;false;true;false;false;true;false
root.thermals[5].temperatureOutput;5;5,5;4;2,5;3;3,5;4;2,5;3;3,5;4;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;5,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;7;7,5;6;4,5;5;5,5;6;6,5;7;7,5;8;6,5;7;7,5;6;6,5;5;5,5;6;4,5;3;3,5;4;4,5;5;3,5;2;2,5;3;3,5;4;2,5;3;3,5;4;4,5;5;5,5;4;4,5;5;5,5;6;6,5;7;7,5;6;6,5;7;7,5;6;4,5;5;5,5;4;4,5;5;5,5;6;4,5;5;5,5;4;4,5
root.thermals[5].minimumOutput;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9
root.thermals[5].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
root.thermals[5].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[5].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[5].consumptionOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;0;0;-200;-200;0;0;0;0;0;0;0;0;-200;0;0;-200;-200;0;0;0;0;0;0;0;-200;0;0;-200;0;-200;0;0;-200;-200;0;0;0;0;-200;-200;0;0;0;0;-200;0;0;0;0;0;0;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[5].balanceOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;0;0;-200;-200;0;0;0;0;0;0;0;0;-200;0;0;-200;-200;0;0;0;0;0;0;0;-200;0;0;-200;0;-200;0;0;-200;-200;0;0;0;0;-200;-200;0;0;0;0;-200;0;0;0;0;0;0;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[6].probabilityInput;1;0;1;1;0,25;0,75;0;1;0,75;0,5;0;1;0,25;1;0;0,25;0,25;0;0,25;0,25;0,25;0,25;0,25;0;0;0,25;0,25;0;0,25;0,5;0,25;0;0,25;0,25;0,5;0,25;0;0;0;0;0,5;0,25;0;0;0,25;0,25;0,5;0,5;0,75;0,75;0,25;1;1;0,25;0,25;0;0;1;0,5;1;1;0,25;0,5;0,5;0,75;0,25;0,25;0,25;0,5;0,25;1;0,25;0,75;0;0;0;0;0,25;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0,25;1;0
root.thermals[6].commandInput;true;false;true;true;false;false;false;true;false;false;false;true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;false;false;false;true;false;false;true;false;false;true;false;false;false;false;false;false;false;true;true;false;true;false;true;false;true;false;false;false;true;false;false;false;true;false;false;false;true;false;false;false;true;false;false;false;true;false;false;false;false;false;false;false;true;false;false;false;true;true;false;false;true;false;false;false;false;true;false;false;true;false
root.thermals[6].temperatureOutput;5;5,5;4;2,5;3;3,5;4;2,5;3;3,5;4;2,5;3;3,5;4;4,5;3;3,5;4;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;5,5;6;6,5;5;5,5;6;4,5;5;5,5;6;6,5;7;7,5;8;6,5;5;5,5;4;4,5;3;3,5;2;2,5;3;3,5;2;2,5;3;3,5;2;2,5;3;3,5;2;2,5;3;3,5;2;2,5;3;3,5;2;2,5;3;3,5;4;4,5;5;5,5;4;4,5;5;5,5;4;2,5;3;3,5;2;2,5;3;3,5;4;2,5;3;3,5;2;2,5
root.thermals[6].minimumOutput;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9
root.thermals[6].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
root.thermals[6].validOutput;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
root.thermals[6].productionOutput;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
root.thermals[6].consumptionOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;0;-200;0;0;0;0;0;0;0;0;0;-200;0;0;-200;0;0;-200;0;0;0;0;0;0;0;-200;-200;0;-200;0;-200;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[6].balanceOutput;-200;0;-200;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;-200;0;0;-200;0;0;0;0;0;0;0;0;0;-200;0;0;-200;0;0;-200;0;0;0;0;0;0;0;-200;-200;0;-200;0;-200;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;-200;0;0;0;0;0;0;0;-200;0;0;0;-200;-200;0;0;-200;0;0;0;0;-200;0;0;-200;0
root.thermals[7].probabilityInput;1;0;1;1;0,25;0,75;0;1;0,75;0,5;0;1;0,25;1;0;0,25;0,25;0;0,25;0,25;0,25;0,25;0,25;0;0;0,25;0,25;0;0,25;0,5;0,25;0;0,25;0,25;0,5;0,25;0;0;0;0;0,5;0,25;0;0;0,25;0,25;0,5;0,5;0,75;0,75;0,25;1;1;0,25;0,25;0;0;1;0,5;1;1;0,25;0,5;0,5;0,75;0,25;0,25;0,25;0,5;0,25;1;0,25;0,75;0;0;0;0;0,25;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0,25;1;0
root.thermals[7].commandInput;true;false;true;true;false;false;false;true;false;false;false;true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;false;false;false;false;false;true;false;false;true;false;false;false;false;true;false;false;false;true;false;false;false;true;false;true;false;true;true;false;false;false;false;true;true;false;false;false;true;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;true;false;false;false;true;true;false;false;true;false;false;false;false;true;false;false;true;false
root.thermals[7].temperatureOutput;5;5,5;4;2,5;3;3,5;4;2,5;3;3,5;4;2,5;3;3,5;4;4,5;3;3,5;2;2,5;3;3,5;4;4,5;5;5,5;6;6,5;7;7,5;8;6,5;7;7,5;6;6,5;7;7,5;8;6,5;7;7,5;8;6,5;7;7,5;8;6,5;7;5,5;6;4,5;3;3,5;4;4,5;5;3,5;2;2,5;3;3,5;2;2,5;3;3,5;4;4,5;5;3,5;2;2,5;3;3,5;4;4,5;5;5,5;4;4,5;5;5,5;4;2,5;3;3,5;2;2,5;3;3,5;4;2,5;3;3,5;2;2,5
root.thermals[7].minimumOutput;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9;1,9
root.thermals[7].maximumOutput;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1;8,1
